Geo_FIPS,pct_white
01001020100,0.9678510998307986
01001020200,0.3687838503200389
01001020300,0.8556910569105703
01001020400,0.979777323335607
01001020500,0.946629434771813
01001020600,0.7795321637426902
01001020700,0.9311224489795911
01001020801,0.8566783093078517
01001020802,0.8640272879273898
01001020900,0.7866304162141144
01001021000,0.7208588957055224
01001021100,0.3422728796513574
01003010100,0.690322580645162
01003010200,0.9330414369442528
01003010300,0.757722054296251
01003010400,0.9252392490027119
01003010500,0.9246091780131097
01003010600,0.5235073550620118
01003010701,0.9345125642781312
01003010703,0.7913607430127358
01003010704,0.9042386185243312
01003010705,0.9042386185243316
01003010800,0.6642806007895855
01003010903,0.8998330550918172
01003010904,0.8998330550918217
01003010905,0.9680832906639368
01003010906,0.9680832906639376
01003011000,0.8944784022257751
01003011101,0.9438281803162596
01003011102,0.943828180316256
01003011201,0.9849612696573569
01003011202,0.7304020011746762
01003011300,0.9128644939965703
01003011401,0.8339903337243084
01003011403,0.988468993047418
01003011405,0.9885175079581641
01003011406,0.9885175079581695
01003011407,0.9885175079581633
01003011408,0.9885175079581632
01003011501,0.8095563139931737
01003011502,0.809556313993174
01003011601,0.9643589339220944
01003011602,0.9643589339220959
01003990000,
01005950100,0.5039611394383944
01005950200,0.3309723116548595
01005950300,0.4374725756910931
01005950400,0.5749850660891114
01005950500,0.6807793180966664
01005950600,0.639481388540357
01005950700,0.5551268056622287
01005950800,0.6887177163570474
01005950900,0.6182640177053006
01007010001,0.8932461873638347
01007010002,0.8932496728054219
01007010003,0.8090719789001175
01007010004,0.6634517766497471
01009050101,0.9409652424687458
01009050102,0.960950256963165
01009050200,0.9873949579831937
01009050300,0.9901886661469416
01009050400,0.9912075664956683
01009050500,0.9922005571030633
01009050601,0.9793288970692334
01009050602,0.979341869433298
01009050700,0.9935937601126736
01011952100,0.10624666310731408
01011952200,0.25370471255046667
01011952500,0.43726352830380755
01013952700,0.5707853926963472
01013952800,0.9700996677740832
01013952900,0.4540901502504159
01013953000,0.5287958115183233
01013953100,0.34657368101879943
01013953200,0.6702178060012984
01013953300,0.8618164062499981
01013953400,0.4915458756033437
01013953500,0.7490518331226304
01015000200,0.8475493316359007
01015000300,0.3543876567020242
01015000400,0.4426713947990555
01015000500,0.07193816884661113
01015000600,0.33918600781860053
01015000700,0.6323460272026847
01015000800,0.4985049704277475
01015000900,0.884903479923382
01015001000,0.9327474207107387
01015001100,0.9327725268026151
01015001201,0.8111846879732825
01015001202,0.8111846322860984
01015001300,0.9817332350407436
01015001400,0.7399331808381316
01015001500,0.9109296108973697
01015001600,0.9496706192358358
01015001700,0.8572678929148452
01015001800,0.9075511644318991
01015002000,0.9493668993443238
01015002101,0.8133552745539567
01015002102,0.8133552745539586
01015002103,0.8133552745539572
01015002200,0.961512027491407
01015002300,0.8564208015946698
01015002400,0.9762942779291549
01015002501,0.9465790914066797
01015002502,0.9465790914066785
01015002600,0.9266392805727109
01015981901,0.9034211605511827
01015981902,0.9109560163179459
01015981903,
01017953800,0.6302186878727651
01017953900,0.466243050039713
01017954000,0.4224546927794515
01017954200,0.8173348390739692
01017954300,0.61111111111111
01017954400,0.2091212458286981
01017954500,0.7821615949632741
01017954600,0.9580967829143033
01017954700,0.7793148880105399
01019955701,0.9285427017872696
01019955702,0.9285427017872673
01019955800,0.9538193044008549
01019955900,0.9126791024601232
01019956000,0.922360248447206
01019956100,0.9245678365636478
01021060101,0.7129790964882945
01021060102,0.9289176090468508
01021060200,0.9986326344576089
01021060300,0.9893752656183635
01021060401,0.912011863568959
01021060402,0.935147975121727
01021060500,0.7132554945054945
01021060600,0.9466903598400714
01021060700,0.8789174696238189
01023956700,0.20413436692506437
01023956800,0.646213041717295
01023956900,0.8271371063225194
01023957000,0.5230769230769231
01025957500,0.6994749718701095
01025957601,0.6282939948550951
01025957602,0.6284645614742231
01025957700,0.6135322681819698
01025957800,0.4848227202959489
01025957901,0.6417189586466193
01025957902,0.640860715190524
01025958001,0.2911660777385165
01025958002,0.29116607773851555
01027958900,0.7877697841726614
01027959000,0.8109582946718894
01027959100,0.9797807947168615
01027959200,0.7986223662884937
01029959500,0.9975259772389926
01029959600,0.8879192800654488
01029959700,0.9366405565738617
01029959800,0.9951298701298684
01031010100,0.9353988134475947
01031010200,0.867201604315582
01031010300,0.88100283296768
01031010400,0.8438599822677662
01031010500,0.7121007647323434
01031010600,0.9757575757575768
01031010700,0.9455348380765439
01031010800,0.9488371930119116
01031010900,0.6564916564916546
01031011000,0.7165548888104508
01031011100,0.9085278704144841
01031011201,0.8745547318763842
01031011202,0.8745547318763826
01031011300,0.5364446726858094
01033020100,0.8746594005449596
01033020200,0.8622262773722639
01033020300,0.38301036594309285
01033020400,0.8057240067835812
01033020500,0.9412826232594036
01033020600,0.6154698517163895
01033020701,0.8616089774943438
01033020703,0.8434337081464481
01033020704,0.843433708146447
01033020801,0.7880630351160182
01033020802,0.788064129466602
01033020901,0.9361233413084603
01033020902,0.9361233413084623
01033021000,0.876230661040788
01035960200,0.44867724867724873
01035960300,0.771604938271608
01035960400,0.5385046205544672
01035960500,0.6916812100058192
01035960600,0.5357419351299311
01037961000,0.43916074807310135
01037961100,0.9284903518728723
01037961200,0.6414978514426029
01039961600,0.9505357256439293
01039961700,0.8623410455256626
01039961800,0.7911571025399796
01039961900,0.8933270676691732
01039962000,0.7339842222820586
01039962100,0.8222979552093469
01039962300,0.9918639053254436
01039962400,0.9775945254936735
01039962500,0.9821098087600265
01039962600,0.9537712895377124
01039962700,0.5581887691553555
01039962800,0.9929824561403479
01039962900,0.966743606099065
01039963000,0.8088322528091983
01041963400,0.5598431483055132
01041963500,0.8271565926802944
01041963600,0.7002239942113991
01041963700,0.8289120715350241
01041963800,0.6998260929268446
01041963900,0.7789740341988602
01043964100,0.9938686708860764
01043964200,0.9957208689927587
