Geo_FIPS,pct_white
01001020100,0.9021343050494539
01001020200,0.3609936575052854
01001020300,0.8265947888589398
01001020400,0.9503950834064969
01001020500,0.9081878353570184
01001020600,0.8117229129662531
01001020700,0.8803448275862069
01001020801,0.8462903211744379
01001020802,0.848349009610186
01001020900,0.8414347428032285
01001021000,0.7149794546133732
01001021100,0.3970489604292421
01003010100,0.7272290314828166
01003010200,0.8819286095861726
01003010300,0.7802184310102113
01003010400,0.9184901173456768
01003010500,0.8817345597897507
01003010600,0.4599892588614393
01003010701,0.9407060710756945
01003010703,0.872183055718786
01003010704,0.9447433774834438
01003010705,0.8585707610436465
01003010800,0.710106151449303
01003010903,0.8680281982168755
01003010904,0.8680281982168779
01003010905,0.9339704604691577
01003010906,0.9339704604691595
01003011000,0.9005779693567725
01003011101,0.9241095162147798
01003011102,0.9241095162147782
01003011201,0.9591625756447283
01003011202,0.7563367252543935
01003011300,0.9451568894952251
01003011401,0.8704962465622065
01003011403,0.9717815585717864
01003011405,0.9632049864280682
01003011406,0.9632049864280681
01003011407,0.963204986428069
01003011408,0.9632049864280685
01003011501,0.8135526445385599
01003011502,0.8135526445385607
01003011601,0.9575097870715159
01003011602,0.9575097870715185
01003990000,
01005950100,0.5163935960418755
01005950200,0.3265776140027637
01005950300,0.41403345724907065
01005950400,0.5130296106941682
01005950500,0.7461012311901505
01005950600,0.5692041522491349
01005950700,0.492299522039299
01005950800,0.6146624944121591
01005950900,0.4754891184875797
01007010001,0.9112976113621687
01007010002,0.9113032158043393
01007010003,0.8321982595535377
01007010004,0.5784477228992951
01009050101,0.9087614376508657
01009050102,0.918539024815832
01009050200,0.9415604600559527
01009050300,0.958127606728102
01009050400,0.9796082907485076
01009050500,0.9456122298985744
01009050601,0.9665581532997932
01009050602,0.9665395696489061
01009050700,0.9828176274756499
01011952100,0.11085043988269795
01011952200,0.2220362622036262
01011952500,0.41545262410926687
01013952700,0.5420600858369099
01013952800,0.8858294157152451
01013952900,0.45902489626556015
01013953000,0.5759007678676905
01013953100,0.34402332361516036
01013953200,0.6208914997979461
01013953300,0.873598369011213
01013953400,0.4460285074709022
01013953500,0.7897503285151117
01015000200,0.5823605706874202
01015000300,0.216361071932299
01015000400,0.4151962549513864
01015000500,0.06618887015177066
01015000600,0.2269819253779706
01015000700,0.5696257615317668
01015000800,0.46440684056339687
01015000900,0.8458839406207828
01015001000,0.8535572408811846
01015001100,0.8640012660124032
01015001201,0.784493041749502
01015001202,0.7844930627157947
01015001300,0.9613058933006268
01015001400,0.7717935542167875
01015001500,0.9197480142131832
01015001600,0.894557823129252
01015001700,0.8093415007656968
01015001800,0.8824590410341203
01015002000,0.9433108456572269
01015002101,0.7000379218809253
01015002102,0.8717465107506601
01015002103,0.7566207047493981
01015002200,0.9550739957716702
01015002300,0.851348008904279
01015002400,0.9616708744549002
01015002501,0.9107761868877167
01015002502,0.9647326507394767
01015002600,0.9338494018296974
01015981901,0.9135461261197755
01015981902,0.9197467023770532
01015981903,
01017953800,0.6526000544514018
01017953900,0.49481174029054253
01017954000,0.41085813201589405
01017954200,0.7591082109842305
01017954300,0.63080796520943
01017954400,0.21099656357388316
01017954500,0.6066318419259595
01017954600,0.8853006681514477
01017954700,0.7317073170731707
01019955701,0.9366549088771308
01019955702,0.9366549088771312
01019955800,0.9490245969027881
01019955900,0.9016029593094944
01019956000,0.921968461120174
01019956100,0.9231426131511529
01021060101,0.7077530687128853
01021060102,0.8684162895927602
01021060200,0.9742633345766505
01021060300,0.9611005692599638
01021060401,0.8743952003096574
01021060402,0.9174024925469144
01021060500,0.7371181734032706
01021060600,0.914544235924933
01021060700,0.8753331772014612
01023956700,0.2029358743239763
01023956800,0.6331919814957594
01023956900,0.8122777909457217
01023957000,0.4859422492401216
01025957500,0.7108757662980035
01025957601,0.6119648061753201
01025957602,0.6120857001201849
01025957700,0.5123859191655802
01025957800,0.4988479262672811
01025957901,0.708952104519991
01025957902,0.56118881118881
01025958001,0.31740506329113993
01025958002,0.3174050632911393
01027958900,0.765953417913274
01027959000,0.7887501775695503
01027959100,0.9697548551416736
01027959200,0.8234336859235167
01029959500,0.9856179775280899
01029959600,0.8850811646482866
